"Species","Longitude","Latitude"
"Andrena haemorrhoa",7.73681,47.42292
"Andrena haemorrhoa",9.62101,46.50285
"Andrena haemorrhoa",6.87965,47.01718
"Andrena haemorrhoa",7.20943,46.79343
"Andrena haemorrhoa",6.75102,46.79159
"Andrena haemorrhoa",6.04591,46.20035
"Andrena haemorrhoa",8.63906,46.29255
"Andrena haemorrhoa",8.46392,47.32881
"Andrena haemorrhoa",7.1476,46.11862
"Andrena haemorrhoa",9.56295,46.68393
"Andrena haemorrhoa",6.68491,46.83615
"Andrena haemorrhoa",7.80246,47.33279
"Andrena haemorrhoa",7.40623,46.25393
"Andrena haemorrhoa",8.6696,47.64163
"Andrena haemorrhoa",7.47154,47.06352
"Andrena haemorrhoa",6.81494,46.92689
"Andrena haemorrhoa",7.47146,46.92859
"Andrena haemorrhoa",7.73066,46.29854
"Andrena haemorrhoa",7.47159,47.15347
"Andrena haemorrhoa",8.46133,47.19391
"Andrena haemorrhoa",8.80149,47.59518
"Andrena haemorrhoa",7.40569,47.10849
"Andrena haemorrhoa",8.89614,46.19956
"Andrena haemorrhoa",8.45705,46.96905
"Andrena haemorrhoa",8.26133,47.06058
"Andrena haemorrhoa",6.62414,46.52087
"Andrena haemorrhoa",8.59913,47.46246
"Andrena haemorrhoa",8.96595,46.37858
"Andrena haemorrhoa",7.80307,47.42273
"Andrena haemorrhoa",7.73656,47.37795
"Andrena haemorrhoa",8.99824,47.50275
"Andrena haemorrhoa",8.60307,47.64231
"Andrena haemorrhoa",8.32714,47.06009
"Andrena haemorrhoa",8.52184,46.92348
"Andrena haemorrhoa",8.85834,47.23467
"Andrena haemorrhoa",7.5376,47.1984
"Andrena haemorrhoa",9.57362,46.95369
"Andrena haemorrhoa",6.88106,46.88225
"Andrena haemorrhoa",7.53598,46.29887
"Andrena haemorrhoa",8.13262,47.28631
"Andrena haemorrhoa",7.08055,46.47825
"Andrena haemorrhoa",9.10834,46.78147
"Andrena haemorrhoa",8.26479,47.28543
"Andrena haemorrhoa",7.66746,46.70348
"Andrena haemorrhoa",7.33982,47.10845
"Andrena haemorrhoa",6.36443,46.47373
"Andrena haemorrhoa",8.60405,47.68728
"Andrena haemorrhoa",7.67094,47.51301
"Andrena haemorrhoa",7.01117,47.01775
"Andrena haemorrhoa",9.12381,47.27608
"Andrena haemorrhoa",7.14245,47.06314
"Andrena haemorrhoa",5.98235,46.15456
"Andrena haemorrhoa",8.5384,47.73289
"Andrena haemorrhoa",9.56118,46.63896
"Andrena haemorrhoa",9.39464,47.45174
"Andrena haemorrhoa",7.53703,46.88358
"Andrena haemorrhoa",7.47162,47.19844
"Andrena haemorrhoa",9.57541,46.99865
"Andrena haemorrhoa",6.75446,46.52173
"Andrena haemorrhoa",8.26064,47.01561
"Andrena haemorrhoa",8.59425,47.23763
"Andrena haemorrhoa",9.5045,46.86497
"Andrena haemorrhoa",8.73502,47.59594
"Andrena haemorrhoa",6.48751,46.87965
"Andrena haemorrhoa",6.62006,46.79072
"Andrena haemorrhoa",9.83423,46.90353
"Andrena haemorrhoa",6.88615,46.38751
"Andrena haemorrhoa",6.49147,46.65479
"Andrena haemorrhoa",8.6572,47.10204
"Andrena haemorrhoa",9.30471,46.77843
"Andrena haemorrhoa",6.88477,46.52245
"Andrena haemorrhoa",8.60208,47.59735
"Andrena haemorrhoa",7.79644,46.43328
"Andrena haemorrhoa",7.34139,46.25389
"Andrena haemorrhoa",7.40628,46.16397
"Andrena haemorrhoa",8.00233,47.46691
"Andrena haemorrhoa",6.88012,46.9722
"Andrena haemorrhoa",7.07754,46.92802
"Andrena haemorrhoa",8.71768,46.87648
"Andrena haemorrhoa",7.07724,46.973
"Andrena haemorrhoa",8.33163,47.32991
"Andrena haemorrhoa",9.11393,46.96133
"Andrena haemorrhoa",7.99996,47.24205
"Andrena haemorrhoa",7.99761,47.01719
"Andrena haemorrhoa",8.46565,47.41875
"Andrena haemorrhoa",7.93643,47.51218
"Andrena haemorrhoa",6.74697,47.10641
"Andrena haemorrhoa",7.53752,47.15343
"Andrena haemorrhoa",8.5273,47.1933
"Andrena haemorrhoa",9.45751,47.36069
"Andrena haemorrhoa",7.01296,46.79287
"Andrena haemorrhoa",8.20063,47.4208
"Andrena haemorrhoa",7.86788,47.24262
"Andrena haemorrhoa",7.93309,47.15241
"Andrena haemorrhoa",8.6521,46.87719
"Andrena haemorrhoa",8.83947,46.51517
"Andrena haemorrhoa",8.25111,46.38596
"Andrena haemorrhoa",7.60387,47.28827
"Andrena haemorrhoa",8.60109,47.55239
"Andrena haemorrhoa",7.01153,46.97277
"Andrena haemorrhoa",9.06873,47.63671
"Andrena haemorrhoa",6.23424,46.47242
"Andrena haemorrhoa",7.1417,47.19806
"Andrena haemorrhoa",9.09179,46.24185
"Andrena haemorrhoa",7.93434,47.28733
"Andrena haemorrhoa",9.22583,46.37478
"Andrena haemorrhoa",8.59328,47.19266
"Andrena haemorrhoa",7.27395,47.10838
"Andrena haemorrhoa",7.73531,47.15309
"Andrena haemorrhoa",7.27655,46.25381
"Andrena haemorrhoa",7.0165,46.3431
"Andrena haemorrhoa",7.99902,47.15211
"Andrena haemorrhoa",8.84414,46.69505
"Andrena haemorrhoa",7.34015,46.92855
"Andrena haemorrhoa",8.45365,46.78916
"Andrena haemorrhoa",7.21209,46.16375
"Andrena haemorrhoa",8.95216,45.88392
"Andrena haemorrhoa",9.61558,46.36796
"Andrena haemorrhoa",7.66938,47.15324
"Andrena haemorrhoa",8.12625,46.7916
"Andrena haemorrhoa",6.42616,46.65422
"Andrena haemorrhoa",9.01655,45.88303
"Andrena haemorrhoa",8.39056,46.92464
"Andrena haemorrhoa",6.94583,46.97251
"Andrena haemorrhoa",8.2641,47.24046
"Andrena haemorrhoa",8.12567,46.74662
"Andrena haemorrhoa",8.66233,47.32688
"Andrena haemorrhoa",7.20729,47.28816
"Andrena haemorrhoa",9.26362,47.49887
"Andrena haemorrhoa",6.88523,46.47747
"Andrena haemorrhoa",7.66727,46.65851
"Andrena haemorrhoa",9.12239,47.23112
"Andrena haemorrhoa",8.90462,46.51435
"Andrena haemorrhoa",8.67169,47.73155
"Andrena haemorrhoa",8.93442,47.59354
"Andrena haemorrhoa",9.51317,47.08977
"Andrena haemorrhoa",8.57324,46.24825
"Andrena haemorrhoa",7.80185,47.24285
"Andrena haemorrhoa",9.06459,47.50183
"Andrena haemorrhoa",8.11887,46.20691
"Andrena haemorrhoa",6.88199,46.7923
"Andrena haemorrhoa",6.1702,46.42674
"Andrena haemorrhoa",6.94665,46.88256
"Andrena haemorrhoa",7.3399,47.06348
"Andrena haemorrhoa",8.58748,46.92284
"Andrena haemorrhoa",8.06232,46.9269
"Andrena haemorrhoa",6.5531,46.88018
"Andrena haemorrhoa",8.66647,47.50674
"Andrena haemorrhoa",6.49068,46.69976
"Andrena haemorrhoa",7.07875,46.74812
"Andrena haemorrhoa",6.88246,46.74733
"Andrena haemorrhoa",9.69361,46.68141
"Andrena haemorrhoa",8.52639,47.14833
"Andrena haemorrhoa",6.17125,46.38177
"Andrena haemorrhoa",8.32565,46.97014
"Andrena haemorrhoa",8.13555,47.51115
"Andrena haemorrhoa",7.5381,47.46823
"Andrena haemorrhoa",7.34179,46.029
"Andrena haemorrhoa",9.43727,46.82117
"Andrena haemorrhoa",8.26969,47.60021
"Andrena haemorrhoa",7.33965,47.1984
"Andrena haemorrhoa",7.87006,47.51244
"Andrena haemorrhoa",8.39215,47.01459
"Andrena haemorrhoa",7.01403,46.65794
"Andrena haemorrhoa",8.7263,47.23623
"Andrena haemorrhoa",6.61869,46.88067
"Andrena haemorrhoa",8.13614,47.55612
"Andrena haemorrhoa",9.54888,46.32423
"Andrena haemorrhoa",7.14711,46.20857
"Andrena haemorrhoa",9.22435,46.32982
"Andrena haemorrhoa",8.85953,47.27964
"Andrena haemorrhoa",7.14019,47.46789
"Andrena haemorrhoa",7.73481,47.06314
"Andrena haemorrhoa",8.92435,47.23384
"Andrena haemorrhoa",9.43062,46.64132
"Andrena haemorrhoa",7.99574,46.83729
"Andrena haemorrhoa",8.96342,46.28864
"Andrena haemorrhoa",8.0587,46.61207
"Andrena haemorrhoa",8.80265,47.64014
"Andrena haemorrhoa",8.25246,46.47591
"Andrena haemorrhoa",7.1422,47.10811
"Andrena haemorrhoa",7.07694,47.01797
"Andrena haemorrhoa",8.39616,47.23944
"Andrena haemorrhoa",10.35397,46.80145
"Andrena haemorrhoa",6.55532,46.74526
"Andrena haemorrhoa",8.66027,47.23695
"Andrena haemorrhoa",7.07541,47.24284
"Andrena haemorrhoa",7.20962,46.74846
"Andrena haemorrhoa",8.73174,47.46105
"Andrena haemorrhoa",9.17235,46.73552
"Andrena haemorrhoa",9.89982,46.90214
"Andrena haemorrhoa",8.93316,47.54858
"Andrena haemorrhoa",8.13029,47.10642
"Andrena haemorrhoa",8.46219,47.23888
"Andrena haemorrhoa",8.47176,47.7335
"Andrena haemorrhoa",7.60318,47.0634
"Andrena haemorrhoa",6.42868,46.5193
"Andrena haemorrhoa",7.01189,46.9278
"Andrena haemorrhoa",6.81389,47.01684
