"Species","Longitude","Latitude"
"Andrena fulva",6.49147,46.65479
"Andrena fulva",7.14044,47.42292
"Andrena fulva",8.70289,46.24687
"Andrena fulva",8.06758,47.37663
"Andrena fulva",7.93434,47.28733
"Andrena fulva",7.92533,46.29787
"Andrena fulva",10.128384,46.221934
"Andrena fulva",8.401835,47.554213
"Andrena fulva",8.163611,47.413352
"Andrena fulva",8.50107,47.444997
