"Species","Longitude","Latitude"
"Eucera longicornis",7.40578,46.97357
"Eucera longicornis",9.06873,47.63671
"Eucera longicornis",6.88059,46.92723
"Eucera longicornis",7.20962,46.74846
"Eucera longicornis",8.3264,47.01512
"Eucera longicornis",6.95074,46.43279
"Eucera longicornis",9.51911,47.24263
"Eucera longicornis",7.79584,46.34333
"Eucera longicornis",7.07418,47.42273
"Eucera longicornis",8.39616,47.23944
"Eucera longicornis",8.46305,47.28384
"Eucera longicornis",7.20827,47.06329
"Eucera longicornis",9.02724,46.25178
"Eucera longicornis",7.47141,46.83864
"Eucera longicornis",8.71555,46.78653
"Eucera longicornis",9.43894,46.86614
"Eucera longicornis",8.9231,47.18888
"Eucera longicornis",8.58652,46.87787
"Eucera longicornis",7.40581,46.92859
"Eucera longicornis",6.81442,46.97186
"Eucera longicornis",8.91442,46.87411
"Eucera longicornis",8.19299,46.88114
"Eucera longicornis",8.90462,46.51435
"Eucera longicornis",7.80307,47.42273
"Eucera longicornis",7.34147,46.20891
"Eucera longicornis",6.23324,46.51739
"Eucera longicornis",10.34427,46.62167
"Eucera longicornis",8.3339,47.46482
"Eucera longicornis",8.79232,47.23547
"Eucera longicornis",7.67035,47.3781
"Eucera longicornis",8.85476,47.09977
"Eucera longicornis",9.49762,46.68512
"Eucera longicornis",8.89494,46.15459
"Eucera longicornis",8.39455,47.1495
"Eucera longicornis",8.63708,46.2026
"Eucera longicornis",6.36353,46.5187
"Eucera longicornis",9.01655,45.88303
"Eucera longicornis",8.26064,47.01561
"Eucera longicornis",7.33982,47.10845
"Eucera longicornis",8.19935,47.33086
"Eucera longicornis",8.32863,47.15003
"Eucera longicornis",7.40623,46.25393
"Eucera longicornis",7.01789,46.16319
"Eucera longicornis",7.53582,46.20891
"Eucera longicornis",7.99996,47.24205
"Eucera longicornis",7.27655,46.25381
"Eucera longicornis",9.25136,47.13919
"Eucera longicornis",9.56295,46.68393
"Eucera longicornis",7.40566,47.15347
"Eucera longicornis",8.66855,47.59667
"Eucera longicornis",7.604,47.33324
"Eucera longicornis",7.08203,46.25337
"Eucera longicornis",8.82714,47.5589
"Eucera longicornis",8.51375,46.51872
"Eucera longicornis",7.60331,47.10838
"Eucera longicornis",7.07754,46.92802
"Eucera longicornis",7.8668,47.1077
"Eucera longicornis",8.98906,47.18801
"Eucera longicornis",10.08991,46.76289
"Eucera longicornis",8.72413,47.14629
"Eucera longicornis",10.01804,46.62953
"Eucera longicornis",9.22583,46.37478
"Eucera longicornis",6.62142,46.70077
"Eucera longicornis",6.75274,46.65666
"Eucera longicornis",6.81599,46.83694
"Eucera longicornis",7.07479,47.33278
"Eucera longicornis",7.34073,46.61371
"Eucera longicornis",6.94952,46.56772
"Eucera longicornis",7.99902,47.15211
"Eucera longicornis",6.95236,46.25288
"Eucera longicornis",7.08262,46.16341
"Eucera longicornis",8.19999,47.37583
"Eucera longicornis",8.83947,46.51517
"Eucera longicornis",7.14808,46.02867
"Eucera longicornis",6.55384,46.83521
"Eucera longicornis",7.86716,47.15267
"Eucera longicornis",7.27367,47.19832
"Eucera longicornis",7.90782,47.27844
"Eucera longicornis",6.88246,46.74733
"Eucera longicornis",8.12567,46.74662
"Eucera longicornis",8.66027,47.23695
"Eucera longicornis",7.80246,47.33279
"Eucera longicornis",9.02044,46.01794
"Eucera longicornis",8.18674,46.43138
"Eucera longicornis",8.52457,47.05839
"Eucera longicornis",8.66647,47.50674
"Eucera longicornis",8.59328,47.19266
"Eucera longicornis",7.66996,47.28816
"Eucera longicornis",7.34015,46.92855
"Eucera longicornis",8.4579,47.01402
"Eucera longicornis",8.12625,46.7916
"Eucera longicornis",7.47157,47.10849
"Eucera longicornis",8.33088,47.28494
"Eucera longicornis",7.99949,47.19708
"Eucera longicornis",8.19807,47.24092
"Eucera longicornis",7.99808,47.06216
"Eucera longicornis",7.73681,47.42292
"Eucera longicornis",8.19743,47.19595
"Eucera longicornis",9.50796,46.95489
"Eucera longicornis",9.55941,46.594
"Eucera longicornis",8.19489,47.01606
"Eucera longicornis",7.47106,46.25393
"Eucera longicornis",8.32049,46.65533
"Eucera longicornis",6.4883,46.83468
"Eucera longicornis",10.15306,46.7164
"Eucera longicornis",8.26133,47.06058
"Eucera longicornis",9.57362,46.95369
"Eucera longicornis",8.65008,46.78725
"Eucera longicornis",7.08409,45.93853
"Eucera longicornis",8.59037,47.05775
"Eucera longicornis",8.61498,47.57923
"Eucera longicornis",7.21302,45.93886
"Eucera longicornis",8.84414,46.69505
"Eucera longicornis",6.48989,46.74473
"Eucera longicornis",8.00138,47.37697
"Eucera longicornis",7.53752,47.15343
"Eucera longicornis",7.5359,46.25389
"Eucera longicornis",8.20256,47.5557
"Eucera longicornis",8.59815,47.41749
"Eucera longicornis",9.03092,46.37769
"Eucera longicornis",7.60195,46.65862
"Eucera longicornis",9.38151,47.09207
"Eucera longicornis",7.99621,46.88226
"Eucera longicornis",6.48751,46.87965
"Eucera longicornis",8.83138,46.20038
"Eucera longicornis",8.44442,46.29445
"Eucera longicornis",7.80093,47.10793
"Eucera longicornis",6.88199,46.7923
"Eucera longicornis",9.12239,47.23112
"Eucera longicornis",8.46565,47.41875
"Eucera longicornis",8.13555,47.51115
"Eucera longicornis",8.665432,47.461773
"Eucera longicornis",9.10695,46.736495
"Eucera longicornis",9.238625,46.860619
"Eucera longicornis",9.371029,47.564592
"Eucera longicornis",8.50965,47.408805
"Eucera longicornis",8.139115,47.454471
"Eucera longicornis",8.9095,46.69423
"Eucera longicornis",7.1432,46.92821
"Eucera longicornis",7.540851,47.524132
