"Species","Longitude","Latitude"
"Chelostoma florisomne",8.0618,46.88193
"Chelostoma florisomne",7.5381,47.46823
"Chelostoma florisomne",9.01525,45.83807
"Chelostoma florisomne",8.51107,46.3838
"Chelostoma florisomne",7.0172,46.25314
"Chelostoma florisomne",7.8636,46.70292
"Chelostoma florisomne",9.29695,46.5536
"Chelostoma florisomne",9.43394,46.73125
"Chelostoma florisomne",7.60373,47.2433
"Chelostoma florisomne",7.86079,46.3431
"Chelostoma florisomne",8.13087,47.15139
"Chelostoma florisomne",8.00281,47.51187
"Chelostoma florisomne",9.61558,46.36796
"Chelostoma florisomne",7.08262,46.16341
"Chelostoma florisomne",7.53662,46.65869
"Chelostoma florisomne",9.62282,46.54781
"Chelostoma florisomne",8.6521,46.87719
"Chelostoma florisomne",8.06811,47.42159
"Chelostoma florisomne",8.05613,46.38719
"Chelostoma florisomne",8.72413,47.14629
"Chelostoma florisomne",9.89776,46.85719
"Chelostoma florisomne",6.62414,46.52087
"Chelostoma florisomne",9.16803,46.60062
"Chelostoma florisomne",9.56295,46.68393
"Chelostoma florisomne",8.91813,47.00901
"Chelostoma florisomne",8.93442,47.59354
"Chelostoma florisomne",7.92857,46.65768
"Chelostoma florisomne",8.20256,47.5557
"Chelostoma florisomne",8.70289,46.24687
"Chelostoma florisomne",8.26829,47.51028
"Chelostoma florisomne",7.93643,47.51218
"Chelostoma florisomne",8.13496,47.46618
"Chelostoma florisomne",8.51823,46.74359
"Chelostoma florisomne",9.51317,47.08977
"Chelostoma florisomne",9.10556,46.69153
"Chelostoma florisomne",10.47473,46.61826
"Chelostoma florisomne",9.43727,46.82117
"Chelostoma florisomne",6.94541,47.01748
"Chelostoma florisomne",8.19807,47.24092
"Chelostoma florisomne",7.40625,46.20895
"Chelostoma florisomne",8.73502,47.59594
"Chelostoma florisomne",9.20176,47.63476
"Chelostoma florisomne",6.42531,46.6992
"Chelostoma florisomne",8.26549,47.3304
"Chelostoma florisomne",8.32491,46.92517
"Chelostoma florisomne",9.57541,46.99865
"Chelostoma florisomne",7.47109,46.29891
"Chelostoma florisomne",9.06735,47.59175
"Chelostoma florisomne",8.80149,47.59518
"Chelostoma florisomne",9.11253,46.91637
"Chelostoma florisomne",9.26362,47.49887
"Chelostoma florisomne",8.20192,47.51073
"Chelostoma florisomne",7.47099,46.11899
"Chelostoma florisomne",7.34131,46.29887
"Chelostoma florisomne",9.13094,47.50088
"Chelostoma florisomne",6.95074,46.43279
"Chelostoma florisomne",7.21076,46.47859
"Chelostoma florisomne",9.3016,46.6885
"Chelostoma florisomne",9.36373,46.59748
"Chelostoma florisomne",8.47176,47.7335
"Chelostoma florisomne",8.59425,47.23763
"Chelostoma florisomne",9.62828,46.68269
"Chelostoma florisomne",8.58556,46.83289
"Chelostoma florisomne",7.34073,46.61371
"Chelostoma florisomne",9.23775,46.73451
"Chelostoma florisomne",7.73656,47.37795
"Chelostoma florisomne",7.79555,46.29835
"Chelostoma florisomne",7.73235,46.61338
"Chelostoma florisomne",8.46913,47.59861
"Chelostoma florisomne",7.27505,46.74857
"Chelostoma florisomne",7.40581,46.92859
"Chelostoma florisomne",9.43561,46.77621
"Chelostoma florisomne",8.19299,46.88114
"Chelostoma florisomne",9.38151,47.09207
"Chelostoma florisomne",7.53574,46.16393
"Chelostoma florisomne",8.82679,46.02049
"Chelostoma florisomne",8.65414,46.96713
"Chelostoma florisomne",6.68868,46.5663
"Chelostoma florisomne",7.60236,46.79355
"Chelostoma florisomne",9.62101,46.50285
"Chelostoma florisomne",8.39375,47.10453
"Chelostoma florisomne",7.53606,46.34385
"Chelostoma florisomne",8.93316,47.54858
"Chelostoma florisomne",7.20729,47.28816
"Chelostoma florisomne",9.27957,47.19272
"Chelostoma florisomne",6.81494,46.92689
"Chelostoma florisomne",9.03888,46.6475
"Chelostoma florisomne",7.99949,47.19708
"Chelostoma florisomne",7.604,47.33324
"Chelostoma florisomne",8.98646,47.09808
"Chelostoma florisomne",7.79496,46.20839
"Chelostoma florisomne",9.57362,46.95369
"Chelostoma florisomne",7.21246,46.07379
"Chelostoma florisomne",9.89982,46.90214
"Chelostoma florisomne",8.00185,47.42194
"Chelostoma florisomne",9.18546,47.14021
"Chelostoma florisomne",8.66543,47.46178
"Chelostoma florisomne",6.75102,46.79159
"Chelostoma florisomne",8.46219,47.23888
"Chelostoma florisomne",8.53561,47.598
"Chelostoma florisomne",8.52366,47.01342
"Chelostoma florisomne",8.26064,47.01561
"Chelostoma florisomne",7.93185,47.01749
"Chelostoma florisomne",7.93434,47.28733
"Chelostoma florisomne",7.80185,47.24285
"Chelostoma florisomne",8.7946,47.3254
"Chelostoma florisomne",8.64907,46.74228
"Chelostoma florisomne",6.81442,46.97186
"Chelostoma florisomne",7.66727,46.65851
"Chelostoma florisomne",7.68167,46.95532
"Chelostoma florisomne",9.69925,46.81629
"Chelostoma florisomne",6.11068,46.20113
"Chelostoma florisomne",7.80063,47.06295
"Chelostoma florisomne",6.74697,47.10641
"Chelostoma florisomne",7.80307,47.42273
"Chelostoma florisomne",8.79804,47.46029
"Chelostoma florisomne",7.66652,46.4786
"Chelostoma florisomne",8.92435,47.23384
"Chelostoma florisomne",8.46826,47.55364
"Chelostoma florisomne",8.60011,47.50742
"Chelostoma florisomne",7.14736,46.1636
"Chelostoma florisomne",7.87042,47.55741
"Chelostoma florisomne",7.67094,47.51301
"Chelostoma florisomne",6.81806,46.65704
"Chelostoma florisomne",7.66977,47.24319
"Chelostoma florisomne",8.73064,47.41609
"Chelostoma florisomne",7.07875,46.74812
"Chelostoma florisomne",8.25995,46.97063
"Chelostoma florisomne",8.13555,47.51115
