"Species","Longitude","Latitude"
"Anthidium manicatum",9.63376,46.81757
"Anthidium manicatum",8.72738,47.28119
"Anthidium manicatum",8.45962,47.10397
"Anthidium manicatum",7.14019,47.46789
"Anthidium manicatum",7.21019,46.61352
"Anthidium manicatum",7.80307,47.42273
"Anthidium manicatum",8.66027,47.23695
"Anthidium manicatum",7.53703,46.88358
"Anthidium manicatum",9.18546,47.14021
"Anthidium manicatum",7.47157,47.10849
"Anthidium manicatum",8.53006,47.32821
"Anthidium manicatum",7.14394,46.79328
"Anthidium manicatum",6.68491,46.83615
"Anthidium manicatum",7.99761,47.01719
"Anthidium manicatum",8.66647,47.50674
"Anthidium manicatum",7.79584,46.34333
"Anthidium manicatum",6.49068,46.69976
"Anthidium manicatum",8.60504,47.73224
"Anthidium manicatum",8.80497,47.73006
"Anthidium manicatum",7.66746,46.70348
"Anthidium manicatum",8.95589,46.01883
"Anthidium manicatum",9.06048,47.36695
"Anthidium manicatum",7.40581,46.92859
"Anthidium manicatum",8.46392,47.32881
"Anthidium manicatum",8.60604,47.7772
"Anthidium manicatum",7.0165,46.3431
"Anthidium manicatum",7.86788,47.24262
"Anthidium manicatum",6.88153,46.83728
"Anthidium manicatum",8.93189,47.50362
"Anthidium manicatum",7.73456,47.01817
"Anthidium manicatum",7.87042,47.55741
"Anthidium manicatum",8.06758,47.37663
"Anthidium manicatum",8.67273,47.77651
"Anthidium manicatum",6.94665,46.88256
"Anthidium manicatum",8.96342,46.28864
"Anthidium manicatum",8.67169,47.73155
"Anthidium manicatum",8.52548,47.10336
"Anthidium manicatum",8.47176,47.7335
"Anthidium manicatum",9.62828,46.68269
"Anthidium manicatum",7.07785,46.88305
"Anthidium manicatum",7.07694,47.01797
"Anthidium manicatum",9.02044,46.01794
"Anthidium manicatum",8.80381,47.6851
"Anthidium manicatum",7.33965,47.1984
"Anthidium manicatum",8.6613,47.28191
"Anthidium manicatum",9.01525,45.83807
"Anthidium manicatum",7.86009,46.25315
"Anthidium manicatum",8.89015,45.97471
"Anthidium manicatum",8.99299,47.3229
"Anthidium manicatum",8.73722,47.68586
"Anthidium manicatum",6.55679,46.65531
"Anthidium manicatum",9.5045,46.86497
"Anthidium manicatum",9.43727,46.82117
"Anthidium manicatum",8.06865,47.46656
"Anthidium manicatum",8.99037,47.23297
"Anthidium manicatum",8.53561,47.598
"Anthidium manicatum",7.99949,47.19708
"Anthidium manicatum",7.34155,46.16393
"Anthidium manicatum",8.93442,47.59354
"Anthidium manicatum",9.38151,47.09207
"Anthidium manicatum",7.20962,46.74846
"Anthidium manicatum",7.27381,47.15335
"Anthidium manicatum",8.32714,47.06009
"Anthidium manicatum",8.73283,47.50602
"Anthidium manicatum",9.01655,45.88303
"Anthidium manicatum",9.43561,46.77621
"Anthidium manicatum",8.79804,47.46029
"Anthidium manicatum",7.99902,47.15211
"Anthidium manicatum",6.17545,46.20188
"Anthidium manicatum",7.93309,47.15241
"Anthidium manicatum",6.62006,46.79072
"Anthidium manicatum",7.14295,46.97319
"Anthidium manicatum",6.88012,46.9722
"Anthidium manicatum",8.46565,47.41875
"Anthidium manicatum",7.60373,47.2433
"Anthidium manicatum",7.66595,46.34366
"Anthidium manicatum",8.06285,46.97187
"Anthidium manicatum",8.99956,47.54771
"Anthidium manicatum",7.79614,46.3883
