"Species","Longitude","Latitude"
"Andrena flavipes",6.81755,46.70201
"Andrena flavipes",6.29839,46.51807
"Andrena flavipes",7.47151,47.01854
"Andrena flavipes",7.60087,46.29879
"Andrena flavipes",8.7946,47.3254
"Andrena flavipes",8.13087,47.15139
"Andrena flavipes",8.92435,47.23384
"Andrena flavipes",8.40102,47.50925
"Andrena flavipes",8.93189,47.50362
"Andrena flavipes",9.62828,46.68269
"Andrena flavipes",6.68554,46.79117
"Andrena flavipes",7.53695,46.8386
"Andrena flavipes",8.66027,47.23695
"Andrena flavipes",7.0172,46.25314
"Andrena flavipes",7.47146,46.92859
"Andrena flavipes",8.85834,47.23467
"Andrena flavipes",6.81806,46.65704
"Andrena flavipes",8.46913,47.59861
"Andrena flavipes",6.945,47.06246
"Andrena flavipes",8.26133,47.06058
"Andrena flavipes",7.07875,46.74812
"Andrena flavipes",6.88059,46.92723
"Andrena flavipes",7.01296,46.79287
"Andrena flavipes",9.56827,46.81881
"Andrena flavipes",8.67169,47.73155
"Andrena flavipes",7.08292,46.11843
"Andrena flavipes",7.47165,47.24341
"Andrena flavipes",9.10834,46.78147
"Andrena flavipes",8.0618,46.88193
"Andrena flavipes",7.60456,47.51313
"Andrena flavipes",8.46565,47.41875
"Andrena flavipes",8.58652,46.87787
"Andrena flavipes",6.23624,46.38248
"Andrena flavipes",6.81651,46.79196
"Andrena flavipes",7.60345,47.15335
"Andrena flavipes",6.95196,46.29786
"Andrena flavipes",6.88477,46.52245
"Andrena flavipes",8.59717,47.37253
"Andrena flavipes",8.86554,47.50446
"Andrena flavipes",8.59522,47.28259
"Andrena flavipes",6.94665,46.88256
"Andrena flavipes",8.64907,46.74228
"Andrena flavipes",9.50623,46.90993
"Andrena flavipes",8.84414,46.69505
"Andrena flavipes",7.60373,47.2433
"Andrena flavipes",7.53819,47.5132
"Andrena flavipes",7.34024,46.88358
"Andrena flavipes",7.66957,47.19821
"Andrena flavipes",7.20729,47.28816
"Andrena flavipes",7.66595,46.34366
"Andrena flavipes",7.93351,47.19738
"Andrena flavipes",7.21209,46.16375
"Andrena flavipes",9.26362,47.49887
"Andrena flavipes",7.80124,47.1529
"Andrena flavipes",7.27655,46.25381
"Andrena flavipes",6.62414,46.52087
"Andrena flavipes",6.42868,46.5193
"Andrena flavipes",8.53375,47.50807
"Andrena flavipes",8.20192,47.51073
"Andrena flavipes",8.26479,47.28543
"Andrena flavipes",8.06811,47.42159
"Andrena flavipes",9.23926,46.77948
"Andrena flavipes",6.23524,46.42745
"Andrena flavipes",7.99996,47.24205
"Andrena flavipes",7.20943,46.79343
"Andrena flavipes",7.33982,47.10845
"Andrena flavipes",8.2641,47.24046
"Andrena flavipes",7.01225,46.88282
"Andrena flavipes",9.51911,47.24263
"Andrena flavipes",7.01261,46.83784
"Andrena flavipes",7.47176,47.4233
"Andrena flavipes",8.73283,47.50602
"Andrena flavipes",8.79346,47.28044
"Andrena flavipes",7.86044,46.29813
"Andrena flavipes",7.66746,46.70348
"Andrena flavipes",7.66996,47.28816
"Andrena flavipes",8.33465,47.50978
"Andrena flavipes",8.6613,47.28191
"Andrena flavipes",7.67016,47.33313
"Andrena flavipes",7.1422,47.10811
"Andrena flavipes",8.59328,47.19266
"Andrena flavipes",9.13237,47.54584
"Andrena flavipes",7.20962,46.74846
"Andrena flavipes",6.88615,46.38751
"Andrena flavipes",7.27395,47.10838
"Andrena flavipes",6.48989,46.74473
"Andrena flavipes",6.81599,46.83694
"Andrena flavipes",6.62347,46.56585
"Andrena flavipes",9.83423,46.90353
"Andrena flavipes",8.46133,47.19391
"Andrena flavipes",7.27325,47.33324
"Andrena flavipes",7.5381,47.46823
"Andrena flavipes",6.17125,46.38177
"Andrena flavipes",8.3994,47.41932
"Andrena flavipes",7.53752,47.15343
"Andrena flavipes",7.73581,47.24304
"Andrena flavipes",6.42531,46.6992
"Andrena flavipes",7.07754,46.92802
"Andrena flavipes",6.88106,46.88225
"Andrena flavipes",8.80265,47.64014
"Andrena flavipes",7.93434,47.28733
"Andrena flavipes",6.88246,46.74733
"Andrena flavipes",8.79232,47.23547
"Andrena flavipes",6.23324,46.51739
"Andrena flavipes",8.46392,47.32881
"Andrena flavipes",8.46305,47.28384
"Andrena flavipes",6.61937,46.8357
"Andrena flavipes",8.06971,47.5565
"Andrena flavipes",8.93569,47.6385
"Andrena flavipes",7.01332,46.74789
"Andrena flavipes",8.13437,47.42122
"Andrena flavipes",8.86917,47.63934
"Andrena flavipes",9.00089,47.59267
"Andrena flavipes",8.5273,47.1933
"Andrena flavipes",9.01655,45.88303
"Andrena flavipes",8.26899,47.55524
"Andrena flavipes",7.53598,46.29887
"Andrena flavipes",8.95589,46.01883
"Andrena flavipes",7.93392,47.24236
"Andrena flavipes",8.39697,47.28441
"Andrena flavipes",7.66977,47.24319
"Andrena flavipes",7.07479,47.33278
"Andrena flavipes",7.92533,46.29787
"Andrena flavipes",8.13262,47.28631
"Andrena flavipes",7.53606,46.34385
"Andrena flavipes",7.53785,47.33332
"Andrena flavipes",8.06865,47.46656
"Andrena flavipes",8.66647,47.50674
"Andrena flavipes",6.11068,46.20113
"Andrena flavipes",7.73731,47.51286
"Andrena flavipes",7.80369,47.51267
"Andrena flavipes",6.48751,46.87965
"Andrena flavipes",6.42616,46.65422
"Andrena flavipes",7.27505,46.74857
"Andrena flavipes",8.00233,47.46691
"Andrena flavipes",8.39616,47.23944
"Andrena flavipes",7.604,47.33324
"Andrena flavipes",8.06652,47.28668
"Andrena flavipes",7.20923,46.83841
"Andrena flavipes",7.5359,46.25389
"Andrena flavipes",7.1476,46.11862
"Andrena flavipes",8.26759,47.46531
"Andrena flavipes",6.62279,46.61082
"Andrena flavipes",8.73502,47.59594
"Andrena flavipes",7.07387,47.4677
"Andrena flavipes",7.33974,47.15343
"Andrena flavipes",7.40581,46.92859
"Andrena flavipes",8.33088,47.28494
"Andrena flavipes",7.53769,47.24338
"Andrena flavipes",7.0165,46.3431
"Andrena flavipes",7.08055,46.47825
"Andrena flavipes",7.14044,47.42292
"Andrena flavipes",7.40572,47.06352
"Andrena flavipes",7.93185,47.01749
"Andrena flavipes",8.59913,47.46246
"Andrena flavipes",8.5384,47.73289
"Andrena flavipes",8.51975,47.47222
"Andrena flavipes",8.72955,47.37112
"Andrena flavipes",9.52896,47.49438
"Andrena flavipes",8.6644,47.41681
"Andrena flavipes",7.21019,46.61352
"Andrena flavipes",7.07815,46.83807
"Andrena flavipes",8.73612,47.6409
"Andrena flavipes",7.14245,47.06314
"Andrena flavipes",8.52548,47.10336
"Andrena flavipes",7.60442,47.46816
"Andrena flavipes",8.53006,47.32821
"Andrena flavipes",7.20788,47.15324
"Andrena flavipes",8.4579,47.01402
"Andrena flavipes",9.51317,47.08977
"Andrena flavipes",7.40552,47.37833
"Andrena flavipes",7.2071,47.33313
"Andrena flavipes",7.73506,47.10812
"Andrena flavipes",7.47149,46.97357
"Andrena flavipes",9.43394,46.73125
"Andrena flavipes",8.06442,47.1068
"Andrena flavipes",7.53711,46.92855
"Andrena flavipes",8.13555,47.51115
"Andrena flavipes",8.3264,47.01512
"Andrena flavipes",8.12112,46.38682
"Andrena flavipes",9.06873,47.63671
"Andrena flavipes",8.99824,47.50275
"Andrena flavipes",10.35397,46.80145
"Andrena flavipes",8.26619,47.37537
"Andrena flavipes",9.50796,46.95489
