"Species","Longitude","Latitude"
"Bombus sylvarum",8.72738,47.28119
"Bombus sylvarum",8.01637,46.31543
"Bombus sylvarum",8.7946,47.3254
"Bombus sylvarum",7.47099,46.11899
"Bombus sylvarum",7.14736,46.1636
"Bombus sylvarum",6.74987,46.88154
"Bombus sylvarum",8.12112,46.38682
"Bombus sylvarum",7.14784,46.07364
"Bombus sylvarum",10.34427,46.62167
"Bombus sylvarum",8.80381,47.6851
"Bombus sylvarum",7.1422,47.10811
"Bombus sylvarum",9.43394,46.73125
"Bombus sylvarum",7.93643,47.51218
"Bombus sylvarum",8.26829,47.51028
"Bombus sylvarum",7.47109,46.29891
"Bombus sylvarum",8.60604,47.7772
"Bombus sylvarum",8.6644,47.41681
"Bombus sylvarum",8.5384,47.73289
"Bombus sylvarum",7.67016,47.33313
"Bombus sylvarum",8.39536,47.19447
"Bombus sylvarum",8.80265,47.64014
"Bombus sylvarum",8.19871,47.28589
"Bombus sylvarum",10.22306,46.80472
"Bombus sylvarum",7.07418,47.42273
"Bombus sylvarum",9.56295,46.68393
"Bombus sylvarum",7.60387,47.28827
"Bombus sylvarum",8.05562,46.34221
"Bombus sylvarum",9.62464,46.59277
"Bombus sylvarum",6.81494,46.92689
"Bombus sylvarum",7.80369,47.51267
"Bombus sylvarum",10.36178,46.94528
"Bombus sylvarum",8.53006,47.32821
"Bombus sylvarum",7.01755,46.20816
"Bombus sylvarum",6.49147,46.65479
"Bombus sylvarum",7.40627,46.18196
"Bombus sylvarum",9.12951,47.45592
"Bombus sylvarum",7.07663,47.06295
"Bombus sylvarum",7.53598,46.29887
"Bombus sylvarum",7.60414,47.37822
"Bombus sylvarum",8.20063,47.4208
"Bombus sylvarum",6.23324,46.51739
"Bombus sylvarum",8.73283,47.50602
"Bombus sylvarum",10.28614,46.75816
"Bombus sylvarum",7.47106,46.25393
"Bombus sylvarum",8.92435,47.23384
"Bombus sylvarum",8.99956,47.54771
"Bombus sylvarum",7.53662,46.65869
"Bombus sylvarum",7.47146,46.92859
"Bombus sylvarum",9.62828,46.68269
"Bombus sylvarum",7.14808,46.02867
"Bombus sylvarum",6.36084,46.65362
"Bombus sylvarum",8.46219,47.23888
"Bombus sylvarum",7.07815,46.83807
"Bombus sylvarum",10.35641,46.8464
"Bombus sylvarum",6.5531,46.88018
"Bombus sylvarum",8.99037,47.23297
"Bombus sylvarum",7.60373,47.2433
"Bombus sylvarum",6.62006,46.79072
"Bombus sylvarum",7.40569,47.10849
"Bombus sylvarum",7.75672,46.31646
"Bombus sylvarum",7.3399,47.06348
"Bombus sylvarum",8.79574,47.37037
"Bombus sylvarum",8.93316,47.54858
"Bombus sylvarum",9.06873,47.63671
"Bombus sylvarum",6.1744,46.24685
"Bombus sylvarum",6.88339,46.65738
"Bombus sylvarum",8.52639,47.14833
"Bombus sylvarum",9.23775,46.73451
"Bombus sylvarum",8.20192,47.51073
"Bombus sylvarum",8.46478,47.37378
"Bombus sylvarum",7.47162,47.19844
"Bombus sylvarum",8.05613,46.38719
"Bombus sylvarum",7.01189,46.9278
"Bombus sylvarum",6.55679,46.65531
"Bombus sylvarum",7.40625,46.20895
"Bombus sylvarum",10.15306,46.7164
"Bombus sylvarum",6.29839,46.51807
"Bombus sylvarum",8.64907,46.74228
"Bombus sylvarum",10.4095,46.61998
"Bombus sylvarum",8.60504,47.73224
"Bombus sylvarum",8.39859,47.37435
"Bombus sylvarum",8.93189,47.50362
"Bombus sylvarum",7.99113,46.38752
"Bombus sylvarum",7.1427,47.01816
"Bombus sylvarum",5.98235,46.15456
"Bombus sylvarum",7.80215,47.28782
"Bombus sylvarum",7.53703,46.88358
"Bombus sylvarum",7.40578,46.97357
"Bombus sylvarum",7.47176,47.4233
"Bombus sylvarum",7.1417,47.19806
"Bombus sylvarum",10.47473,46.61826
"Bombus sylvarum",9.01525,45.83807
"Bombus sylvarum",7.20827,47.06329
"Bombus sylvarum",7.86825,47.28759
"Bombus sylvarum",8.26133,47.06058
"Bombus sylvarum",7.60456,47.51313
"Bombus sylvarum",7.67035,47.3781
"Bombus sylvarum",7.07694,47.01797
"Bombus sylvarum",8.6696,47.64163
"Bombus sylvarum",8.9095,46.69423
"Bombus sylvarum",8.66855,47.59667
"Bombus sylvarum",8.92686,47.32377
"Bombus sylvarum",9.30627,46.82339
"Bombus sylvarum",6.88292,46.70235
"Bombus sylvarum",6.42868,46.5193
"Bombus sylvarum",7.92493,46.25289
"Bombus sylvarum",9.4487,46.77598
"Bombus sylvarum",8.98906,47.18801
"Bombus sylvarum",8.26549,47.3304
"Bombus sylvarum",8.60307,47.64231
"Bombus sylvarum",8.53282,47.46311
"Bombus sylvarum",7.34139,46.25389
"Bombus sylvarum",7.01685,46.29812
"Bombus sylvarum",7.1476,46.11862
"Bombus sylvarum",8.13262,47.28631
"Bombus sylvarum",6.30028,46.42812
"Bombus sylvarum",9.5045,46.86497
"Bombus sylvarum",6.49068,46.69976
"Bombus sylvarum",6.94665,46.88256
"Bombus sylvarum",9.61558,46.36796
