"Species","Longitude","Latitude"
"Bombus terrestris",8.32565,46.97014
"Bombus terrestris",6.29933,46.47309
"Bombus terrestris",7.99855,47.10714
"Bombus terrestris",6.94665,46.88256
"Bombus terrestris",9.50796,46.95489
"Bombus terrestris",9.30627,46.82339
"Bombus terrestris",7.00792,47.4225
"Bombus terrestris",6.4883,46.83468
"Bombus terrestris",7.604,47.33324
"Bombus terrestris",8.73722,47.68586
"Bombus terrestris",8.46133,47.19391
"Bombus terrestris",9.61739,46.41292
"Bombus terrestris",8.39536,47.19447
"Bombus terrestris",8.59913,47.46246
"Bombus terrestris",6.55532,46.74526
"Bombus terrestris",8.32789,47.10506
"Bombus terrestris",6.94583,46.97251
"Bombus terrestris",7.53777,47.28835
"Bombus terrestris",6.42616,46.65422
"Bombus terrestris",8.19999,47.37583
"Bombus terrestris",7.86933,47.42251
"Bombus terrestris",7.47162,47.19844
"Bombus terrestris",8.59717,47.37253
"Bombus terrestris",7.80399,47.55764
"Bombus terrestris",7.66746,46.70348
"Bombus terrestris",8.60208,47.59735
"Bombus terrestris",8.00233,47.46691
"Bombus terrestris",7.92533,46.29787
"Bombus terrestris",8.39135,46.96962
"Bombus terrestris",8.33465,47.50978
"Bombus terrestris",8.73502,47.59594
"Bombus terrestris",8.80381,47.6851
"Bombus terrestris",8.00043,47.28702
"Bombus terrestris",7.47159,47.15347
"Bombus terrestris",9.56295,46.68393
"Bombus terrestris",9.58983,47.3583
"Bombus terrestris",7.99902,47.15211
"Bombus terrestris",8.06865,47.46656
"Bombus terrestris",9.12951,47.45592
"Bombus terrestris",7.55082,47.20738
"Bombus terrestris",8.5273,47.1933
"Bombus terrestris",7.2071,47.33313
"Bombus terrestris",7.53711,46.92855
"Bombus terrestris",8.06811,47.42159
"Bombus terrestris",6.81806,46.65704
"Bombus terrestris",7.1476,46.11862
"Bombus terrestris",7.93392,47.24236
"Bombus terrestris",6.23624,46.38248
"Bombus terrestris",7.14784,46.07364
"Bombus terrestris",6.30028,46.42812
