"Species","Longitude","Latitude"
"Bombus hortorum",7.02481,46.95483
"Bombus hortorum",9.06873,47.63671
"Bombus hortorum",8.92811,47.36873
"Bombus hortorum",10.35397,46.80145
"Bombus hortorum",7.80124,47.1529
"Bombus hortorum",8.19935,47.33086
"Bombus hortorum",7.47141,46.83864
"Bombus hortorum",7.40603,46.56877
"Bombus hortorum",9.58983,47.3583
"Bombus hortorum",6.04706,46.15538
"Bombus hortorum",8.26549,47.3304
"Bombus hortorum",8.76661,46.20116
"Bombus hortorum",8.89614,46.19956
"Bombus hortorum",8.39536,47.19447
"Bombus hortorum",9.10556,46.69153
"Bombus hortorum",9.51143,47.04481
"Bombus hortorum",9.06185,47.41191
"Bombus hortorum",8.60208,47.59735
"Bombus hortorum",7.86788,47.24262
"Bombus hortorum",7.73656,47.37795
"Bombus hortorum",6.42616,46.65422
"Bombus hortorum",7.80002,46.973
"Bombus hortorum",9.12951,47.45592
"Bombus hortorum",6.16703,46.56165
"Bombus hortorum",8.20192,47.51073
"Bombus hortorum",7.87006,47.51244
"Bombus hortorum",8.86554,47.50446
"Bombus hortorum",7.53703,46.88358
"Bombus hortorum",6.94624,46.92753
"Bombus hortorum",6.87918,47.06215
"Bombus hortorum",7.27436,46.97345
"Bombus hortorum",8.85357,47.05481
"Bombus hortorum",7.66842,46.92837
"Bombus hortorum",8.53747,47.68793
"Bombus hortorum",7.80215,47.28782
"Bombus hortorum",7.93309,47.15241
"Bombus hortorum",8.25111,46.38596
"Bombus hortorum",8.46565,47.41875
"Bombus hortorum",9.55941,46.594
"Bombus hortorum",7.99996,47.24205
"Bombus hortorum",7.08351,46.02848
"Bombus hortorum",6.4891,46.78971
"Bombus hortorum",7.08085,46.43328
"Bombus hortorum",8.53561,47.598
"Bombus hortorum",9.69925,46.81629
"Bombus hortorum",6.62279,46.61082
"Bombus hortorum",6.1702,46.42674
"Bombus hortorum",8.99299,47.3229
"Bombus hortorum",7.40558,47.28838
"Bombus hortorum",7.36641,46.92857
"Bombus hortorum",7.60373,47.2433
"Bombus hortorum",8.26133,47.06058
"Bombus hortorum",7.1422,47.10811
"Bombus hortorum",8.72738,47.28119
"Bombus hortorum",10.28852,46.80311
"Bombus hortorum",7.45835,47.00055
"Bombus hortorum",7.53794,47.37829
"Bombus hortorum",9.37501,46.91223
"Bombus hortorum",7.21246,46.07379
"Bombus hortorum",7.07663,47.06295
"Bombus hortorum",6.75045,46.83656
"Bombus hortorum",7.53769,47.24338
"Bombus hortorum",7.08144,46.34332
"Bombus hortorum",6.88477,46.52245
"Bombus hortorum",6.68491,46.83615
"Bombus hortorum",6.81389,47.01684
"Bombus hortorum",7.40611,46.43384
"Bombus hortorum",8.84414,46.69505
"Bombus hortorum",8.59717,47.37253
"Bombus hortorum",8.12567,46.74662
"Bombus hortorum",6.88106,46.88225
"Bombus hortorum",8.13029,47.10642
"Bombus hortorum",7.67035,47.3781
"Bombus hortorum",8.33541,47.55475
"Bombus hortorum",8.52184,46.92348
"Bombus hortorum",8.86193,47.36957
"Bombus hortorum",9.57183,46.90873
"Bombus hortorum",8.12625,46.7916
"Bombus hortorum",7.53819,47.5132
"Bombus hortorum",8.46133,47.19391
"Bombus hortorum",8.32049,46.65533
"Bombus hortorum",7.07694,47.01797
"Bombus hortorum",7.21019,46.61352
"Bombus hortorum",7.2756,46.56866
"Bombus hortorum",7.14614,46.38849
"Bombus hortorum",7.07785,46.88305
"Bombus hortorum",7.60114,46.38875
"Bombus hortorum",7.53736,47.06348
"Bombus hortorum",7.8668,47.1077
"Bombus hortorum",8.06811,47.42159
"Bombus hortorum",7.2071,47.33313
"Bombus hortorum",8.80497,47.73006
"Bombus hortorum",7.14245,47.06314
"Bombus hortorum",7.07479,47.33278
"Bombus hortorum",8.6572,47.10204
"Bombus hortorum",8.25995,46.97063
"Bombus hortorum",7.14394,46.79328
"Bombus hortorum",7.80369,47.51267
"Bombus hortorum",8.06892,46.36913
"Bombus hortorum",8.31902,46.56538
"Bombus hortorum",8.06758,47.37663
"Bombus hortorum",7.66977,47.24319
"Bombus hortorum",7.99389,46.65738
"Bombus hortorum",7.69753,47.52195
"Bombus hortorum",8.60307,47.64231
"Bombus hortorum",8.60109,47.55239
"Bombus hortorum",7.20729,47.28816
"Bombus hortorum",7.01081,47.06272
"Bombus hortorum",9.10834,46.78147
"Bombus hortorum",8.80381,47.6851
"Bombus hortorum",8.52457,47.05839
"Bombus hortorum",7.66746,46.70348
"Bombus hortorum",7.20788,47.15324
"Bombus hortorum",6.81442,46.97186
"Bombus hortorum",7.07724,46.973
"Bombus hortorum",9.52896,47.49438
"Bombus hortorum",9.57362,46.95369
"Bombus hortorum",7.60236,46.79355
"Bombus hortorum",6.94375,47.19738
"Bombus hortorum",7.27628,46.34377
"Bombus hortorum",7.86825,47.28759
"Bombus hortorum",9.38805,47.27191
"Bombus hortorum",6.94541,47.01748
"Bombus hortorum",7.89907,46.26199
"Bombus hortorum",7.14003,47.49487
"Bombus hortorum",7.40589,46.79366
"Bombus hortorum",9.88547,46.87545
"Bombus hortorum",5.98115,46.19953
"Bombus hortorum",7.0158,46.43305
"Bombus hortorum",7.53777,47.28835
"Bombus hortorum",8.99037,47.23297
"Bombus hortorum",6.35995,46.6986
"Bombus hortorum",6.81599,46.83694
"Bombus hortorum",7.47135,46.74868
"Bombus hortorum",9.56118,46.63896
"Bombus hortorum",8.93442,47.59354
"Bombus hortorum",7.14195,47.15308
"Bombus hortorum",9.56472,46.72889
"Bombus hortorum",6.87965,47.01718
"Bombus hortorum",7.14736,46.1636
"Bombus hortorum",10.08771,46.71794
"Bombus hortorum",8.05562,46.34221
"Bombus hortorum",8.32714,47.06009
"Bombus hortorum",8.60405,47.68728
"Bombus hortorum",8.59231,47.14769
"Bombus hortorum",7.99113,46.38752
"Bombus hortorum",7.80307,47.42273
"Bombus hortorum",10.34911,46.71156
"Bombus hortorum",7.40569,47.10849
"Bombus hortorum",7.47154,47.06352
"Bombus hortorum",8.95589,46.01883
"Bombus hortorum",9.01525,45.83807
"Bombus hortorum",8.45705,46.96905
"Bombus hortorum",7.99949,47.19708
"Bombus hortorum",9.02566,46.19781
"Bombus hortorum",7.20904,46.88339
"Bombus hortorum",7.53752,47.15343
"Bombus hortorum",7.8636,46.70292
"Bombus hortorum",8.05511,46.29723
"Bombus hortorum",7.01189,46.9278
"Bombus hortorum",8.79574,47.37037
"Bombus hortorum",8.13379,47.37625
"Bombus hortorum",8.13087,47.15139
"Bombus hortorum",9.07562,46.99787
"Bombus hortorum",9.43394,46.73125
"Bombus hortorum",7.40598,46.65873
"Bombus hortorum",10.15533,46.76135
"Bombus hortorum",8.4562,46.92408
"Bombus hortorum",7.66671,46.52357
"Bombus hortorum",8.52366,47.01342
"Bombus hortorum",7.47176,47.4233
"Bombus hortorum",8.59815,47.41749
"Bombus hortorum",9.01655,45.88303
"Bombus hortorum",7.08203,46.25337
"Bombus hortorum",6.94707,46.83758
"Bombus hortorum",8.19807,47.24092
"Bombus hortorum",7.47159,47.15347
"Bombus hortorum",6.88339,46.65738
"Bombus hortorum",9.25136,47.13919
"Bombus hortorum",9.11253,46.91637
"Bombus hortorum",8.38817,46.78972
"Bombus hortorum",7.1417,47.19806
"Bombus hortorum",6.81494,46.92689
"Bombus hortorum",8.5789,46.51809
"Bombus hortorum",6.68617,46.7462
"Bombus hortorum",8.39455,47.1495
"Bombus hortorum",8.79232,47.23547
"Bombus hortorum",7.73481,47.06314
"Bombus hortorum",7.73581,47.24304
"Bombus hortorum",7.60414,47.37822
"Bombus hortorum",9.61558,46.36796
"Bombus hortorum",7.99574,46.83729
"Bombus hortorum",8.52639,47.14833
"Bombus hortorum",8.53468,47.55304
"Bombus hortorum",8.52548,47.10336
"Bombus hortorum",6.62211,46.6558
"Bombus hortorum",7.12246,45.99261
"Bombus hortorum",8.20063,47.4208
"Bombus hortorum",7.47165,47.24341
"Bombus hortorum",7.92533,46.29787
"Bombus hortorum",6.48989,46.74473
"Bombus hortorum",9.69361,46.68141
"Bombus hortorum",7.55082,47.20738
"Bombus hortorum",7.99667,46.92724
"Bombus hortorum",8.65617,47.05707
"Bombus hortorum",7.34065,46.65869
"Bombus hortorum",7.01755,46.20816
"Bombus hortorum",9.03888,46.6475
"Bombus hortorum",8.86313,47.41453
"Bombus hortorum",7.14566,46.47844
"Bombus hortorum",7.60345,47.15335
"Bombus hortorum",10.27903,46.62332
"Bombus hortorum",9.27957,47.19272
"Bombus hortorum",6.42531,46.6992
"Bombus hortorum",6.88059,46.92723
"Bombus hortorum",8.67169,47.73155
"Bombus hortorum",8.00281,47.51187
"Bombus hortorum",7.08115,46.3883
"Bombus hortorum",7.93434,47.28733
"Bombus hortorum",6.88523,46.47747
"Bombus hortorum",9.39299,47.40679
"Bombus hortorum",8.60604,47.7772
"Bombus hortorum",6.95115,46.38781
"Bombus hortorum",7.60387,47.28827
"Bombus hortorum",6.88385,46.6124
"Bombus hortorum",6.17125,46.38177
"Bombus hortorum",6.95155,46.34284
"Bombus hortorum",8.76991,46.33607
"Bombus hortorum",8.71449,46.74156
"Bombus hortorum",9.88346,46.5425
"Bombus hortorum",9.31883,47.18309
"Bombus hortorum",8.06918,47.51153
"Bombus hortorum",7.01261,46.83784
"Bombus hortorum",7.20962,46.74846
"Bombus hortorum",9.12381,47.27608
"Bombus hortorum",8.66233,47.32688
"Bombus hortorum",6.68554,46.79117
"Bombus hortorum",7.5359,46.25389
"Bombus hortorum",7.20865,46.97334
"Bombus hortorum",8.85714,47.18971
"Bombus hortorum",7.67055,47.42307
"Bombus hortorum",9.54888,46.32423
"Bombus hortorum",8.39616,47.23944
"Bombus hortorum",9.57005,46.86377
"Bombus hortorum",9.81633,46.49893
"Bombus hortorum",8.59037,47.05775
"Bombus hortorum",9.68053,46.3667
"Bombus hortorum",8.76993,46.86688
"Bombus hortorum",6.55458,46.79023
"Bombus hortorum",7.35334,46.89258
"Bombus hortorum",7.00792,47.4225
"Bombus hortorum",9.17961,46.96035
"Bombus hortorum",8.47176,47.7335
"Bombus hortorum",9.51317,47.08977
"Bombus hortorum",10.38212,46.83674
"Bombus hortorum",7.20827,47.06329
"Bombus hortorum",9.11534,47.0063
"Bombus hortorum",7.53662,46.65869
"Bombus hortorum",6.55532,46.74526
"Bombus hortorum",9.02436,46.15284
"Bombus hortorum",6.23123,46.60734
"Bombus hortorum",7.01296,46.79287
"Bombus hortorum",7.40623,46.25393
"Bombus hortorum",9.83423,46.90353
"Bombus hortorum",9.02044,46.01794
"Bombus hortorum",6.29744,46.56304
"Bombus hortorum",8.06865,47.46656
"Bombus hortorum",6.75446,46.52173
"Bombus hortorum",6.94665,46.88256
"Bombus hortorum",8.93316,47.54858
"Bombus hortorum",8.91813,47.00901
"Bombus hortorum",6.36084,46.65362
"Bombus hortorum",7.33965,47.1984
"Bombus hortorum",7.20885,46.92836
"Bombus hortorum",8.46047,47.14894
"Bombus hortorum",8.63906,46.29255
"Bombus hortorum",7.07541,47.24284
"Bombus hortorum",7.3399,47.06348
"Bombus hortorum",8.06128,46.83695
"Bombus hortorum",8.00233,47.46691
"Bombus hortorum",6.618,46.92565
"Bombus hortorum",7.40566,47.15347
"Bombus hortorum",7.20807,47.10826
"Bombus hortorum",9.88143,46.49754
"Bombus hortorum",7.99621,46.88226
"Bombus hortorum",7.99808,47.06216
"Bombus hortorum",6.62006,46.79072
"Bombus hortorum",10.34427,46.62167
"Bombus hortorum",8.13496,47.46618
"Bombus hortorum",8.13262,47.28631
"Bombus hortorum",6.68805,46.61127
"Bombus hortorum",8.83947,46.51517
