"Species","Longitude","Latitude"
"Osmia bicornis",6.81599,46.83694
"Osmia bicornis",7.14069,47.37795
"Osmia bicornis",7.07875,46.74812
"Osmia bicornis",8.7008,46.15693
"Osmia bicornis",8.00185,47.42194
"Osmia bicornis",7.92533,46.29787
"Osmia bicornis",10.47473,46.61826
"Osmia bicornis",8.67273,47.77651
"Osmia bicornis",7.01009,47.15267
"Osmia bicornis",9.50623,46.90993
"Osmia bicornis",7.34139,46.25389
"Osmia bicornis",8.93442,47.59354
"Osmia bicornis",8.84414,46.69505
"Osmia bicornis",8.00281,47.51187
"Osmia bicornis",8.46219,47.23888
"Osmia bicornis",9.17235,46.73552
"Osmia bicornis",6.23123,46.60734
"Osmia bicornis",8.26829,47.51028
"Osmia bicornis",8.89015,45.97471
"Osmia bicornis",8.73722,47.68586
"Osmia bicornis",6.11068,46.20113
"Osmia bicornis",9.69361,46.68141
"Osmia bicornis",8.19299,46.88114
"Osmia bicornis",6.81651,46.79196
"Osmia bicornis",8.73502,47.59594
"Osmia bicornis",7.73235,46.61338
"Osmia bicornis",7.21076,46.47859
"Osmia bicornis",7.99574,46.83729
"Osmia bicornis",8.83138,46.20038
"Osmia bicornis",8.46047,47.14894
"Osmia bicornis",8.72847,47.32616
"Osmia bicornis",7.80215,47.28782
"Osmia bicornis",8.19807,47.24092
"Osmia bicornis",8.92435,47.23384
"Osmia bicornis",6.94375,47.19738
"Osmia bicornis",7.73656,47.37795
"Osmia bicornis",8.93569,47.6385
"Osmia bicornis",8.26064,47.01561
"Osmia bicornis",7.20962,46.74846
"Osmia bicornis",8.13379,47.37625
"Osmia bicornis",6.94541,47.01748
"Osmia bicornis",7.40623,46.25393
"Osmia bicornis",8.06811,47.42159
"Osmia bicornis",9.54888,46.32423
"Osmia bicornis",8.66543,47.46178
"Osmia bicornis",7.07663,47.06295
"Osmia bicornis",7.01081,47.06272
"Osmia bicornis",9.43561,46.77621
"Osmia bicornis",8.20256,47.5557
"Osmia bicornis",7.07724,46.973
"Osmia bicornis",8.13029,47.10642
"Osmia bicornis",9.52896,47.49438
"Osmia bicornis",6.55679,46.65531
"Osmia bicornis",8.80497,47.73006
"Osmia bicornis",7.60373,47.2433
"Osmia bicornis",8.89135,46.01968
"Osmia bicornis",7.27655,46.25381
"Osmia bicornis",8.00091,47.332
"Osmia bicornis",9.18546,47.14021
"Osmia bicornis",8.72738,47.28119
"Osmia bicornis",8.60307,47.64231
"Osmia bicornis",9.39464,47.45174
"Osmia bicornis",7.80399,47.55764
"Osmia bicornis",9.26362,47.49887
"Osmia bicornis",8.13087,47.15139
"Osmia bicornis",9.26517,47.54382
"Osmia bicornis",9.19728,47.49989
"Osmia bicornis",7.73456,47.01817
"Osmia bicornis",8.52457,47.05839
"Osmia bicornis",6.49068,46.69976
"Osmia bicornis",8.67169,47.73155
"Osmia bicornis",8.65414,46.96713
"Osmia bicornis",9.5045,46.86497
"Osmia bicornis",7.66577,46.29868
"Osmia bicornis",7.47176,47.4233
"Osmia bicornis",7.60387,47.28827
"Osmia bicornis",8.5384,47.73289
"Osmia bicornis",7.20788,47.15324
"Osmia bicornis",9.38151,47.09207
"Osmia bicornis",9.11534,47.0063
"Osmia bicornis",6.04591,46.20035
"Osmia bicornis",8.72413,47.14629
"Osmia bicornis",6.88059,46.92723
"Osmia bicornis",8.12625,46.7916
"Osmia bicornis",8.80149,47.59518
"Osmia bicornis",8.20192,47.51073
"Osmia bicornis",7.01685,46.29812
"Osmia bicornis",8.9231,47.18888
"Osmia bicornis",9.1566,46.24089
"Osmia bicornis",7.99949,47.19708
"Osmia bicornis",6.4883,46.83468
"Osmia bicornis",6.74697,47.10641
"Osmia bicornis",7.93559,47.42224
"Osmia bicornis",7.80307,47.42273
"Osmia bicornis",7.60318,47.0634
"Osmia bicornis",9.3897,47.31687
"Osmia bicornis",5.98235,46.15456
"Osmia bicornis",8.32491,46.92517
"Osmia bicornis",7.67035,47.3781
"Osmia bicornis",7.604,47.33324
"Osmia bicornis",8.7946,47.3254
"Osmia bicornis",6.68491,46.83615
"Osmia bicornis",7.93309,47.15241
"Osmia bicornis",9.51143,47.04481
"Osmia bicornis",8.0587,46.61207
"Osmia bicornis",7.53777,47.28835
"Osmia bicornis",8.64907,46.74228
"Osmia bicornis",8.85714,47.18971
"Osmia bicornis",6.62211,46.6558
"Osmia bicornis",9.51317,47.08977
"Osmia bicornis",8.96342,46.28864
"Osmia bicornis",8.99956,47.54771
"Osmia bicornis",8.26759,47.46531
"Osmia bicornis",8.13496,47.46618
"Osmia bicornis",7.53819,47.5132
"Osmia bicornis",9.45411,47.27078
"Osmia bicornis",7.66652,46.4786
"Osmia bicornis",7.66977,47.24319
"Osmia bicornis",7.86788,47.24262
"Osmia bicornis",7.34073,46.61371
"Osmia bicornis",8.06758,47.37663
"Osmia bicornis",8.46913,47.59861
"Osmia bicornis",6.81806,46.65704
"Osmia bicornis",10.13062,46.26688
"Osmia bicornis",8.26479,47.28543
"Osmia bicornis",8.39056,46.92464
"Osmia bicornis",6.11177,46.15616
"Osmia bicornis",7.01153,46.97277
"Osmia bicornis",9.37177,46.8223
"Osmia bicornis",7.47162,47.19844
"Osmia bicornis",9.63376,46.81757
"Osmia bicornis",7.34147,46.20891
"Osmia bicornis",8.83715,46.42523
"Osmia bicornis",8.9534,45.92889
"Osmia bicornis",7.86825,47.28759
"Osmia bicornis",6.68554,46.79117
"Osmia bicornis",8.85834,47.23467
"Osmia bicornis",7.99996,47.24205
"Osmia bicornis",6.88012,46.9722
"Osmia bicornis",7.73506,47.10812
"Osmia bicornis",9.06597,47.54679
"Osmia bicornis",7.99714,46.97221
"Osmia bicornis",8.66027,47.23695
"Osmia bicornis",9.45751,47.36069
"Osmia bicornis",7.93643,47.51218
"Osmia bicornis",7.2745,46.92848
"Osmia bicornis",7.73681,47.42292
"Osmia bicornis",8.12567,46.74662
"Osmia bicornis",8.95216,45.88392
"Osmia bicornis",9.18693,47.18517
"Osmia bicornis",9.02044,46.01794
"Osmia bicornis",7.47165,47.24341
"Osmia bicornis",6.618,46.92565
"Osmia bicornis",6.74987,46.88154
"Osmia bicornis",8.82679,46.02049
"Osmia bicornis",8.60208,47.59735
"Osmia bicornis",7.66996,47.28816
"Osmia bicornis",8.76552,46.15618
"Osmia bicornis",7.66727,46.65851
"Osmia bicornis",7.79555,46.29835
"Osmia bicornis",9.03224,46.42266
"Osmia bicornis",8.32565,46.97014
"Osmia bicornis",7.99761,47.01719
"Osmia bicornis",7.1422,47.10811
"Osmia bicornis",7.08292,46.11843
"Osmia bicornis",7.2067,47.42307
"Osmia bicornis",6.75102,46.79159
"Osmia bicornis",7.40552,47.37833
"Osmia bicornis",8.46826,47.55364
"Osmia bicornis",9.13094,47.50088
"Osmia bicornis",6.95196,46.29786
"Osmia bicornis",7.86009,46.25315
"Osmia bicornis",7.1417,47.19806
"Osmia bicornis",7.0172,46.25314
"Osmia bicornis",7.60087,46.29879
"Osmia bicornis",8.38897,46.8347
"Osmia bicornis",7.33931,47.37829
"Osmia bicornis",6.95236,46.25288
"Osmia bicornis",6.04706,46.15538
"Osmia bicornis",7.7309,46.34351
"Osmia bicornis",7.53769,47.24338
"Osmia bicornis",7.14245,47.06314
"Osmia bicornis",7.07815,46.83807
"Osmia bicornis",8.6696,47.64163
"Osmia bicornis",7.47109,46.29891
"Osmia bicornis",7.20729,47.28816
"Osmia bicornis",8.93316,47.54858
"Osmia bicornis",8.47088,47.68854
"Osmia bicornis",9.57005,46.86377
"Osmia bicornis",7.1476,46.11862
"Osmia bicornis",8.19615,47.106
"Osmia bicornis",8.06865,47.46656
"Osmia bicornis",9.69925,46.81629
"Osmia bicornis",7.07479,47.33278
"Osmia bicornis",8.86796,47.59438
"Osmia bicornis",6.94665,46.88256
"Osmia bicornis",9.62828,46.68269
"Osmia bicornis",6.36443,46.47373
"Osmia bicornis",9.43894,46.86614
"Osmia bicornis",7.99808,47.06216
"Osmia bicornis",8.59328,47.19266
"Osmia bicornis",8.52184,46.92348
"Osmia bicornis",7.99389,46.65738
"Osmia bicornis",7.53662,46.65869
"Osmia bicornis",8.63708,46.2026
"Osmia bicornis",8.7263,47.23623
"Osmia bicornis",7.07785,46.88305
"Osmia bicornis",7.93185,47.01749
"Osmia bicornis",9.06735,47.59175
"Osmia bicornis",7.47106,46.25393
"Osmia bicornis",8.76661,46.20116
"Osmia bicornis",8.59037,47.05775
"Osmia bicornis",9.3963,47.4967
"Osmia bicornis",7.27668,46.20884
"Osmia bicornis",7.75672,46.31646
"Osmia bicornis",7.40625,46.20895
"Osmia bicornis",7.40575,47.01854
"Osmia bicornis",7.60236,46.79355
"Osmia bicornis",8.40021,47.46428
"Osmia bicornis",9.10834,46.78147
"Osmia bicornis",6.49147,46.65479
"Osmia bicornis",7.21209,46.16375
"Osmia bicornis",6.42616,46.65422
"Osmia bicornis",8.99824,47.50275
"Osmia bicornis",9.57183,46.90873
"Osmia bicornis",8.58844,46.96781
"Osmia bicornis",7.01189,46.9278
"Osmia bicornis",6.55458,46.79023
"Osmia bicornis",8.06652,47.28668
"Osmia bicornis",7.07754,46.92802
"Osmia bicornis",9.00089,47.59267
"Osmia bicornis",8.59425,47.23763
