"Species","Longitude","Latitude"
"Megachile willughbiella",7.40589,46.79366
"Megachile willughbiella",8.33541,47.55475
"Megachile willughbiella",7.80307,47.42273
"Megachile willughbiella",7.86716,47.15267
"Megachile willughbiella",7.01117,47.01775
"Megachile willughbiella",9.10834,46.78147
"Megachile willughbiella",8.11887,46.20691
"Megachile willughbiella",8.7946,47.3254
"Megachile willughbiella",9.39299,47.40679
"Megachile willughbiella",8.59913,47.46246
"Megachile willughbiella",10.35397,46.80145
"Megachile willughbiella",8.13087,47.15139
"Megachile willughbiella",7.08262,46.16341
"Megachile willughbiella",7.92533,46.29787
"Megachile willughbiella",7.80399,47.55764
"Megachile willughbiella",7.40628,46.16397
"Megachile willughbiella",8.19299,46.88114
"Megachile willughbiella",6.04591,46.20035
"Megachile willughbiella",8.45705,46.96905
"Megachile willughbiella",9.10556,46.69153
"Megachile willughbiella",8.46739,47.50868
"Megachile willughbiella",9.13524,47.63576
"Megachile willughbiella",7.86009,46.25315
"Megachile willughbiella",7.73631,47.33298
"Megachile willughbiella",8.38817,46.78972
"Megachile willughbiella",6.75102,46.79159
"Megachile willughbiella",8.58652,46.87787
"Megachile willughbiella",9.38151,47.09207
"Megachile willughbiella",10.34427,46.62167
"Megachile willughbiella",7.60222,46.74857
"Megachile willughbiella",9.06185,47.41191
"Megachile willughbiella",8.92435,47.23384
"Megachile willughbiella",7.27436,46.97345
"Megachile willughbiella",9.43727,46.82117
"Megachile willughbiella",8.85834,47.23467
"Megachile willughbiella",7.20904,46.88339
"Megachile willughbiella",8.99824,47.50275
"Megachile willughbiella",6.36443,46.47373
"Megachile willughbiella",8.73283,47.50602
"Megachile willughbiella",8.53561,47.598
"Megachile willughbiella",7.47109,46.29891
"Megachile willughbiella",9.45751,47.36069
"Megachile willughbiella",8.39215,47.01459
"Megachile willughbiella",8.59425,47.23763
"Megachile willughbiella",7.92453,46.20791
"Megachile willughbiella",8.26829,47.51028
"Megachile willughbiella",8.13496,47.46618
"Megachile willughbiella",7.60373,47.2433
"Megachile willughbiella",6.81599,46.83694
"Megachile willughbiella",8.20192,47.51073
"Megachile willughbiella",7.86079,46.3431
"Megachile willughbiella",7.07694,47.01797
"Megachile willughbiella",7.73681,47.42292
"Megachile willughbiella",10.28852,46.80311
"Megachile willughbiella",7.85974,46.20817
"Megachile willughbiella",9.37501,46.91223
"Megachile willughbiella",7.47157,47.10849
