"Species","Longitude","Latitude"
"Osmia caerulescens",9.62828,46.68269
"Osmia caerulescens",9.1566,46.24089
"Osmia caerulescens",7.87006,47.51244
"Osmia caerulescens",8.46047,47.14894
"Osmia caerulescens",7.60061,46.20884
"Osmia caerulescens",7.40625,46.20895
"Osmia caerulescens",7.3399,47.06348
"Osmia caerulescens",10.4095,46.61998
"Osmia caerulescens",8.9231,47.18888
"Osmia caerulescens",7.01117,47.01775
"Osmia caerulescens",6.94665,46.88256
"Osmia caerulescens",7.40566,47.15347
"Osmia caerulescens",7.80246,47.33279
"Osmia caerulescens",8.53282,47.46311
"Osmia caerulescens",8.96342,46.28864
"Osmia caerulescens",8.7263,47.23623
"Osmia caerulescens",7.93517,47.37727
"Osmia caerulescens",7.20904,46.88339
"Osmia caerulescens",7.14369,46.83826
"Osmia caerulescens",8.19299,46.88114
"Osmia caerulescens",7.40581,46.92859
"Osmia caerulescens",8.66543,47.46178
"Osmia caerulescens",7.79555,46.29835
"Osmia caerulescens",6.87965,47.01718
"Osmia caerulescens",8.93316,47.54858
"Osmia caerulescens",7.07479,47.33278
"Osmia caerulescens",7.14245,47.06314
"Osmia caerulescens",6.04591,46.20035
"Osmia caerulescens",8.39536,47.19447
"Osmia caerulescens",6.88523,46.47747
"Osmia caerulescens",6.29933,46.47309
"Osmia caerulescens",7.7309,46.34351
"Osmia caerulescens",9.51317,47.08977
"Osmia caerulescens",8.80497,47.73006
"Osmia caerulescens",7.47146,46.92859
"Osmia caerulescens",8.60109,47.55239
"Osmia caerulescens",6.88153,46.83728
"Osmia caerulescens",6.62006,46.79072
"Osmia caerulescens",7.20943,46.79343
"Osmia caerulescens",7.99902,47.15211
"Osmia caerulescens",6.55679,46.65531
"Osmia caerulescens",7.86044,46.29813
"Osmia caerulescens",7.93476,47.3323
"Osmia caerulescens",8.00091,47.332
"Osmia caerulescens",8.7946,47.3254
"Osmia caerulescens",8.79232,47.23547
"Osmia caerulescens",8.80381,47.6851
"Osmia caerulescens",9.39464,47.45174
"Osmia caerulescens",8.92435,47.23384
"Osmia caerulescens",8.67169,47.73155
"Osmia caerulescens",8.39135,46.96962
"Osmia caerulescens",8.0618,46.88193
"Osmia caerulescens",7.08262,46.16341
"Osmia caerulescens",8.96595,46.37858
"Osmia caerulescens",8.6644,47.41681
"Osmia caerulescens",6.29839,46.51807
"Osmia caerulescens",5.98235,46.15456
"Osmia caerulescens",8.60504,47.73224
"Osmia caerulescens",7.99761,47.01719
"Osmia caerulescens",8.19935,47.33086
"Osmia caerulescens",9.01525,45.83807
"Osmia caerulescens",8.52184,46.92348
"Osmia caerulescens",6.88246,46.74733
"Osmia caerulescens",9.06459,47.50183
"Osmia caerulescens",7.1422,47.10811
"Osmia caerulescens",7.86788,47.24262
"Osmia caerulescens",8.95589,46.01883
"Osmia caerulescens",9.49762,46.68512
"Osmia caerulescens",10.47473,46.61826
"Osmia caerulescens",7.5381,47.46823
"Osmia caerulescens",8.3994,47.41932
"Osmia caerulescens",8.80265,47.64014
"Osmia caerulescens",8.85834,47.23467
"Osmia caerulescens",8.64907,46.74228
"Osmia caerulescens",8.38897,46.8347
"Osmia caerulescens",7.53769,47.24338
"Osmia caerulescens",7.53703,46.88358
"Osmia caerulescens",9.88547,46.87545
"Osmia caerulescens",6.81806,46.65704
"Osmia caerulescens",8.60307,47.64231
"Osmia caerulescens",7.20729,47.28816
"Osmia caerulescens",9.57541,46.99865
"Osmia caerulescens",6.95236,46.25288
"Osmia caerulescens",9.39299,47.40679
"Osmia caerulescens",8.63906,46.29255
"Osmia caerulescens",7.80307,47.42273
"Osmia caerulescens",9.05096,47.0522
"Osmia caerulescens",9.06322,47.45687
"Osmia caerulescens",7.92373,46.11796
"Osmia caerulescens",8.13262,47.28631
"Osmia caerulescens",10.22074,46.75977
"Osmia caerulescens",8.93189,47.50362
"Osmia caerulescens",8.63708,46.2026
"Osmia caerulescens",8.6613,47.28191
"Osmia caerulescens",8.73502,47.59594
"Osmia caerulescens",7.86825,47.28759
"Osmia caerulescens",6.94583,46.97251
"Osmia caerulescens",7.66727,46.65851
"Osmia caerulescens",7.73235,46.61338
"Osmia caerulescens",8.26133,47.06058
"Osmia caerulescens",7.5359,46.25389
"Osmia caerulescens",7.73606,47.28801
"Osmia caerulescens",7.27381,47.15335
"Osmia caerulescens",9.57183,46.90873
"Osmia caerulescens",7.86009,46.25315
"Osmia caerulescens",7.01789,46.16319
"Osmia caerulescens",8.76552,46.15618
"Osmia caerulescens",6.88059,46.92723
"Osmia caerulescens",8.05562,46.34221
"Osmia caerulescens",8.39215,47.01459
"Osmia caerulescens",10.28852,46.80311
"Osmia caerulescens",8.33163,47.32991
"Osmia caerulescens",9.06185,47.41191
"Osmia caerulescens",8.45705,46.96905
"Osmia caerulescens",7.01296,46.79287
"Osmia caerulescens",7.08055,46.47825
"Osmia caerulescens",7.20807,47.10826
"Osmia caerulescens",8.60011,47.50742
"Osmia caerulescens",7.80399,47.55764
"Osmia caerulescens",7.08321,46.07346
"Osmia caerulescens",7.80185,47.24285
"Osmia caerulescens",8.12625,46.7916
"Osmia caerulescens",7.40589,46.79366
"Osmia caerulescens",8.65414,46.96713
"Osmia caerulescens",6.68301,46.97107
"Osmia caerulescens",7.14808,46.02867
"Osmia caerulescens",6.94375,47.19738
"Osmia caerulescens",10.08771,46.71794
"Osmia caerulescens",5.98115,46.19953
"Osmia caerulescens",7.73681,47.42292
"Osmia caerulescens",8.70289,46.24687
"Osmia caerulescens",7.99996,47.24205
"Osmia caerulescens",7.0172,46.25314
"Osmia caerulescens",8.9534,45.92889
"Osmia caerulescens",8.73283,47.50602
"Osmia caerulescens",7.93309,47.15241
"Osmia caerulescens",8.52457,47.05839
"Osmia caerulescens",8.86193,47.36957
"Osmia caerulescens",7.73531,47.15309
"Osmia caerulescens",9.10475,46.24166
"Osmia caerulescens",7.86716,47.15267
"Osmia caerulescens",6.49305,46.56484
"Osmia caerulescens",8.71291,46.1208
"Osmia caerulescens",8.39616,47.23944
"Osmia caerulescens",8.82679,46.02049
"Osmia caerulescens",9.50796,46.95489
"Osmia caerulescens",8.99824,47.50275
"Osmia caerulescens",8.72738,47.28119
"Osmia caerulescens",8.60604,47.7772
"Osmia caerulescens",7.60442,47.46816
"Osmia caerulescens",8.003288,47.556838
"Osmia caerulescens",10.128384,46.221934
"Osmia caerulescens",9.514914,47.134728
"Osmia caerulescens",7.183944,46.169618
"Osmia caerulescens",7.730654,46.298531
"Osmia caerulescens",8.401835,47.554213
"Osmia caerulescens",8.800334,47.550217
"Osmia caerulescens",8.662331,47.326876
"Osmia caerulescens",8.344546,47.230957
"Osmia caerulescens",9.380309,47.568306
"Osmia caerulescens",8.163516,47.413259
"Osmia caerulescens",9.370231,47.564314
"Osmia caerulescens",9.342496,47.522611
"Osmia caerulescens",7.882078,47.178716
"Osmia caerulescens",6.55899,46.52039
"Osmia caerulescens",9.9507,46.58603
"Osmia caerulescens",8.9095,46.69423
"Osmia caerulescens",6.17335,46.29182
